"","MDCCode","DRGCode","DRGName","PDX","PPROC","age","ADX","LOS","CC","statusOut","APROC","bornWt"
"729","MDCW","WZ11","其他烧伤，伴重要合并症与伴随病                            ","(T20.205|T21.231|T21.132|T21.102|T21.241|T23.203|T22.022|T21.121|T21.151|T21.142|T23.204|T21.252|T20.102|T23.104|T21.255|T30.001|T21.203|T21.243|T20.007|T24.001|T20.010|T30.101|T21.152|T20.008|T21.156|T22.202|T25.101|T22.021|T21.153|T23.003|T21.157|T21.001|T21.131|T21.256|T25.203|T20.001|T24.102|T21.133|T21.141|T29.001|T21.143|T21.191|T23.002|T25.001|T29.201|T21.211|T21.251|T23.001|T21.233|T22.201|T20.004|T20.204|T22.001|T21.257|T20.009|T21.154|T21.291|T28.301|T24.203|T21.232|T20.011|T23.205|T23.005|T21.111|T21.221|T24.204|T21.155|T30.203|T23.004|T21.253|T22.011|T24.003|T20.006|T21.242|T22.102|T21.254|T24.002|T29.101|T31.001|T20.003|T23.103|T20.005|T20.002|T22.101)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"730","MDCW","WZ13","其他烧伤，伴合并症与伴随病                                ","(T20.205|T21.231|T21.132|T21.102|T21.241|T23.203|T22.022|T21.121|T21.151|T21.142|T23.204|T21.252|T20.102|T23.104|T21.255|T30.001|T21.203|T21.243|T20.007|T24.001|T20.010|T30.101|T21.152|T20.008|T21.156|T22.202|T25.101|T22.021|T21.153|T23.003|T21.157|T21.001|T21.131|T21.256|T25.203|T20.001|T24.102|T21.133|T21.141|T29.001|T21.143|T21.191|T23.002|T25.001|T29.201|T21.211|T21.251|T23.001|T21.233|T22.201|T20.004|T20.204|T22.001|T21.257|T20.009|T21.154|T21.291|T28.301|T24.203|T21.232|T20.011|T23.205|T23.005|T21.111|T21.221|T24.204|T21.155|T30.203|T23.004|T21.253|T22.011|T24.003|T20.006|T21.242|T22.102|T21.254|T24.002|T29.101|T31.001|T20.003|T23.103|T20.005|T20.002|T22.101)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"731","MDCW","WZ15","其他烧伤，不伴合并症与伴随病                              ","(T20.205|T21.231|T21.132|T21.102|T21.241|T23.203|T22.022|T21.121|T21.151|T21.142|T23.204|T21.252|T20.102|T23.104|T21.255|T30.001|T21.203|T21.243|T20.007|T24.001|T20.010|T30.101|T21.152|T20.008|T21.156|T22.202|T25.101|T22.021|T21.153|T23.003|T21.157|T21.001|T21.131|T21.256|T25.203|T20.001|T24.102|T21.133|T21.141|T29.001|T21.143|T21.191|T23.002|T25.001|T29.201|T21.211|T21.251|T23.001|T21.233|T22.201|T20.004|T20.204|T22.001|T21.257|T20.009|T21.154|T21.291|T28.301|T24.203|T21.232|T20.011|T23.205|T23.005|T21.111|T21.221|T24.204|T21.155|T30.203|T23.004|T21.253|T22.011|T24.003|T20.006|T21.242|T22.102|T21.254|T24.002|T29.101|T31.001|T20.003|T23.103|T20.005|T20.002|T22.101)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"732","MDCX","XJ19","其他接触健康服务的诊断伴手术室操作            ","(T91.104|T95.203|T93.204|Z89.202|T93.502|T92.508|T91.203|T92.407|T92.509|T92.402|T91.202|T93.103|T93.202|T91.105|T91.003|T95.002|T92.512|T92.403|T92.313|T92.505|Z50.601|T92.316|Z89.701|T92.104|T93.208|T92.204|T93.403|T93.205|T93.303|Z89.302|T93.210|T91.501|Z89.402|T92.510|Z54.804|Z50.001|T93.302|T92.513|T92.305|Z89.802|T93.207|T91.106|T93.106|T91.004|T90.401|T92.401|T90.501|Z89.101|Z98.8615|T95.801|T93.201|T97xx02|T90.206|T92.309|T93.402|T92.108|T92.506|T95.802|Z89.801|T91.401|T91.503|T92.311|Z90.002|T90.901|T92.301|T95.101|T93.305|T92.302|T91.002|T92.109|T92.308|T93.209|T93.203|Z89.001|T92.203|T90.503|T90.205|T92.304|T92.514|Z89.002|T97xx03|F32.902|T92.408|T90.303|T91.803|T93.304|Z89.201|T92.110|T92.801|T91.301|Z89.502|T91.902|T92.404|T90.201|T93.105|T92.001|T95.003|Z89.601|Z89.803|T92.405|T90.402|Z50.101|T92.307|T92.106|T92.107|Z98.8606|T93.211|T92.306|T92.511|Z50.201|T95.202|T93.401|T95.301|T91.801|Z89.901|Z98.8610|T91.903|T93.301|T92.406|T90.102|T91.201|Z50.301|Z50.501|Z54.805|Z90.005|Z89.003|R54xx02|T91.303|T91.102|T90.302|T93.206|T91.103|Z89.401|T91.804|T92.315|T95.201|T93.501|T91.805|T90.207|Z90.003|T92.314|T92.102|Z98.8415|T93.404|Z89.301|T92.101|Z54.803|T95.102|R54xx01|T93.101|T93.107|T93.405|T90.202|Z90.018|T95.302|T91.001|T92.312|T93.406|T93.102|Z90.001|T92.507|T92.105|T92.201|Z89.602|T91.802|T90.403|T92.111|T91.204|T97xx02)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"733","MDCX","XR11","康复，伴重要合并症与伴随病                    ","(T91.104|T95.203|T93.204|Z89.202|T93.502|T92.508|T91.203|T92.407|T92.509|T92.402|T91.202|T93.103|T93.202|T91.105|T91.003|T95.002|T92.512|T92.403|T92.313|T92.505|Z50.601|T92.316|Z89.701|T92.104|T93.208|T92.204|T93.403|T93.205|T93.303|Z89.302|T93.210|T91.501|Z89.402|T92.510|Z54.804|Z50.001|T93.302|T92.513|T92.305|Z89.802|T93.207|T91.106|T93.106|T91.004|T90.401|T92.401|T90.501|Z89.101|Z98.8615|T95.801|T93.201|T97xx02|T90.206|T92.309|T93.402|T92.108|T92.506|T95.802|Z89.801|T91.401|T91.503|T92.311|Z90.002|T90.901|T92.301|T95.101|T93.305|T92.302|T91.002|T92.109|T92.308|T93.209|T93.203|Z89.001|T92.203|T90.503|T90.205|T92.304|T92.514|Z89.002|T97xx03|F32.902|T92.408|T90.303|T91.803|T93.304|Z89.201|T92.110|T92.801|T91.301|Z89.502|T91.902|T92.404|T90.201|T93.105|T92.001|T95.003|Z89.601|Z89.803|T92.405|T90.402|Z50.101|T92.307|T92.106|T92.107|Z98.8606|T93.211|T92.306|T92.511|Z50.201|T95.202|T93.401|T95.301|T91.801|Z89.901|Z98.8610|T91.903|T93.301|T92.406|T90.102|T91.201|Z50.301|Z50.501|Z54.805|Z90.005|Z89.003|R54xx02|T91.303|T91.102|T90.302|T93.206|T91.103|Z89.401|T91.804|T92.315|T95.201|T93.501|T91.805|T90.207|Z90.003|T92.314|T92.102|Z98.8415|T93.404|Z89.301|T92.101|Z54.803|T95.102|R54xx01|T93.101|T93.107|T93.405|T90.202|Z90.018|T95.302|T91.001|T92.312|T93.406|T93.102|Z90.001|T92.507|T92.105|T92.201|Z89.602|T91.802|T90.403|T92.111|T91.204|T97xx02)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"734","MDCX","XR15","康复，不伴合并症与伴随病                      ","(T91.104|T95.203|T93.204|Z89.202|T93.502|T92.508|T91.203|T92.407|T92.509|T92.402|T91.202|T93.103|T93.202|T91.105|T91.003|T95.002|T92.512|T92.403|T92.313|T92.505|Z50.601|T92.316|Z89.701|T92.104|T93.208|T92.204|T93.403|T93.205|T93.303|Z89.302|T93.210|T91.501|Z89.402|T92.510|Z54.804|Z50.001|T93.302|T92.513|T92.305|Z89.802|T93.207|T91.106|T93.106|T91.004|T90.401|T92.401|T90.501|Z89.101|Z98.8615|T95.801|T93.201|T97xx02|T90.206|T92.309|T93.402|T92.108|T92.506|T95.802|Z89.801|T91.401|T91.503|T92.311|Z90.002|T90.901|T92.301|T95.101|T93.305|T92.302|T91.002|T92.109|T92.308|T93.209|T93.203|Z89.001|T92.203|T90.503|T90.205|T92.304|T92.514|Z89.002|T97xx03|F32.902|T92.408|T90.303|T91.803|T93.304|Z89.201|T92.110|T92.801|T91.301|Z89.502|T91.902|T92.404|T90.201|T93.105|T92.001|T95.003|Z89.601|Z89.803|T92.405|T90.402|Z50.101|T92.307|T92.106|T92.107|Z98.8606|T93.211|T92.306|T92.511|Z50.201|T95.202|T93.401|T95.301|T91.801|Z89.901|Z98.8610|T91.903|T93.301|T92.406|T90.102|T91.201|Z50.301|Z50.501|Z54.805|Z90.005|Z89.003|R54xx02|T91.303|T91.102|T90.302|T93.206|T91.103|Z89.401|T91.804|T92.315|T95.201|T93.501|T91.805|T90.207|Z90.003|T92.314|T92.102|Z98.8415|T93.404|Z89.301|T92.101|Z54.803|T95.102|R54xx01|T93.101|T93.107|T93.405|T90.202|Z90.018|T95.302|T91.001|T92.312|T93.406|T93.102|Z90.001|T92.507|T92.105|T92.201|Z89.602|T91.802|T90.403|T92.111|T91.204|T97xx02)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"735","MDCX","XS11","症状及体征，伴重要合并症与伴随病              ","(R61.001|R23.102|R79.004|R77.101|R53xx02|R77.202|R41.301|R85.901|R77.802|R54xx01|R74.802|R79.803|R41.201|G93.302|R53xx07|R53xx03|R74.807|R41.101|R74.804|R70.103|R54xx02|R84.902|R77.805|G93.301|R23.001|R70.001|R79.005|R63.302|R77.804|R77.801|R74.805|R93.802|R63.303|R63.102|R62.001|R79.003|R54xx03|R84.903|R53xx04|R41.001|R64xx01|R63.402|R74.803|R60.902|R77.803|R62.003|R53xx05|R54xx04|R18xx04|R63.501|R74.001|F03xx02|R62.802|R61.903|R74.806|R61.101|R53xx01|R61.002|R70.102|R79.001|R60.901|R77.001|R70.104|R68.301|R63.001|R84.904|F98.601|R93.803|R79.006|R70.101|R63.203|R68.302|R23.202|R77.102|R61.901|R79.002|R63.103|R85.902|R84.901|R74.808|R60.101|R64xx02|F22.003|R53xx08|R87.903|F98.501|R53xx09|R82.501|R74.801|R62.002|R23.101|R60.002|R82.101|R79.804|R60.003|R79.802|R68.801|R41.002|R84.905|R68.102|R74.002|R60.001|R77.901|R77.201|R23.103|R53xx06|R53xx10|R53xx09)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"736","MDCX","XS13","症状及体征，伴合并症与伴随病                  ","(R61.001|R23.102|R79.004|R77.101|R53xx02|R77.202|R41.301|R85.901|R77.802|R54xx01|R74.802|R79.803|R41.201|G93.302|R53xx07|R53xx03|R74.807|R41.101|R74.804|R70.103|R54xx02|R84.902|R77.805|G93.301|R23.001|R70.001|R79.005|R63.302|R77.804|R77.801|R74.805|R93.802|R63.303|R63.102|R62.001|R79.003|R54xx03|R84.903|R53xx04|R41.001|R64xx01|R63.402|R74.803|R60.902|R77.803|R62.003|R53xx05|R54xx04|R18xx04|R63.501|R74.001|F03xx02|R62.802|R61.903|R74.806|R61.101|R53xx01|R61.002|R70.102|R79.001|R60.901|R77.001|R70.104|R68.301|R63.001|R84.904|F98.601|R93.803|R79.006|R70.101|R63.203|R68.302|R23.202|R77.102|R61.901|R79.002|R63.103|R85.902|R84.901|R74.808|R60.101|R64xx02|F22.003|R53xx08|R87.903|F98.501|R53xx09|R82.501|R74.801|R62.002|R23.101|R60.002|R82.101|R79.804|R60.003|R79.802|R68.801|R41.002|R84.905|R68.102|R74.002|R60.001|R77.901|R77.201|R23.103|R53xx06|R53xx10|R53xx09)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"737","MDCX","XS15","症状及体征，不伴合并症与伴随病                ","(R61.001|R23.102|R79.004|R77.101|R53xx02|R77.202|R41.301|R85.901|R77.802|R54xx01|R74.802|R79.803|R41.201|G93.302|R53xx07|R53xx03|R74.807|R41.101|R74.804|R70.103|R54xx02|R84.902|R77.805|G93.301|R23.001|R70.001|R79.005|R63.302|R77.804|R77.801|R74.805|R93.802|R63.303|R63.102|R62.001|R79.003|R54xx03|R84.903|R53xx04|R41.001|R64xx01|R63.402|R74.803|R60.902|R77.803|R62.003|R53xx05|R54xx04|R18xx04|R63.501|R74.001|F03xx02|R62.802|R61.903|R74.806|R61.101|R53xx01|R61.002|R70.102|R79.001|R60.901|R77.001|R70.104|R68.301|R63.001|R84.904|F98.601|R93.803|R79.006|R70.101|R63.203|R68.302|R23.202|R77.102|R61.901|R79.002|R63.103|R85.902|R84.901|R74.808|R60.101|R64xx02|F22.003|R53xx08|R87.903|F98.501|R53xx09|R82.501|R74.801|R62.002|R23.101|R60.002|R82.101|R79.804|R60.003|R79.802|R68.801|R41.002|R84.905|R68.102|R74.002|R60.001|R77.901|R77.201|R23.103|R53xx06|R53xx10|R53xx09)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"738","MDCX","XS21","随访（不含恶性肿瘤诊断），伴重要合并症与伴随病 ","(Z12.401|Z12.201|Z03.8x701|Z01.301|Z01.801|Z29.201|Z12.501|Z01.101|Z13.201|Z13.001|Z53.201|Z11.101|Z00.501|Z12.301|Z01.601|Z13.301|Z02.301|Z01.102|Z13.822|Z01.001|Z03.8x711|Z13.501|Z03.8x731|Z09.401|Z09.301|Z00.601|Z13.002|Z31.403|Z02.601|Z13.303|Z02.401|Z09.001|Z01.002|Z13.101|Z11.801|Z02.101|Z01.701|Z13.401|Z13.832|Z03.601|Z03.8x721|Z13.302|Z39.103|Z12.001|Z10.001|Z29.202|Z12.901|Z02.501|Z29.101|Z13.901|Z11.001|Z53.001|Z53.801|Z02.001|Z01.201|Z30.001|Z12.601|Z12.101|Z53.101|Z53.202)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"739","MDCX","XS23","随访（不含恶性肿瘤诊断），伴合并症与伴随病     ","(Z12.401|Z12.201|Z03.8x701|Z01.301|Z01.801|Z29.201|Z12.501|Z01.101|Z13.201|Z13.001|Z53.201|Z11.101|Z00.501|Z12.301|Z01.601|Z13.301|Z02.301|Z01.102|Z13.822|Z01.001|Z03.8x711|Z13.501|Z03.8x731|Z09.401|Z09.301|Z00.601|Z13.002|Z31.403|Z02.601|Z13.303|Z02.401|Z09.001|Z01.002|Z13.101|Z11.801|Z02.101|Z01.701|Z13.401|Z13.832|Z03.601|Z03.8x721|Z13.302|Z39.103|Z12.001|Z10.001|Z29.202|Z12.901|Z02.501|Z29.101|Z13.901|Z11.001|Z53.001|Z53.801|Z02.001|Z01.201|Z30.001|Z12.601|Z12.101|Z53.101|Z53.202)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"740","MDCX","XS25","随访（不含恶性肿瘤诊断），不伴合并症与伴随病   ","(Z12.401|Z12.201|Z03.8x701|Z01.301|Z01.801|Z29.201|Z12.501|Z01.101|Z13.201|Z13.001|Z53.201|Z11.101|Z00.501|Z12.301|Z01.601|Z13.301|Z02.301|Z01.102|Z13.822|Z01.001|Z03.8x711|Z13.501|Z03.8x731|Z09.401|Z09.301|Z00.601|Z13.002|Z31.403|Z02.601|Z13.303|Z02.401|Z09.001|Z01.002|Z13.101|Z11.801|Z02.101|Z01.701|Z13.401|Z13.832|Z03.601|Z03.8x721|Z13.302|Z39.103|Z12.001|Z10.001|Z29.202|Z12.901|Z02.501|Z29.101|Z13.901|Z11.001|Z53.001|Z53.801|Z02.001|Z01.201|Z30.001|Z12.601|Z12.101|Z53.101|Z53.202)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"741","MDCX","XT13","其他后期照护，伴重要合并症与伴随病            ","(Z47.805|Z47.826|Z47.807|Z47.820|Z47.808|Z47.810|Z47.827|Z47.829|Z47.832|Z47.834|Z47.809|Z47.836|Z47.823|Z47.833|Z48.901|Z47.824|Z47.815|Z47.835|Z47.819|Z47.812|Z47.822|Z47.825|Z47.818|Z51.401|Z47.831|Z47.811|Z47.806|Z47.817|Z47.814|Z47.816|Z47.828|Z47.804|Z47.813|Z47.821|Z47.830)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"742","MDCX","XT15","其他后期照护，不伴合并症与伴随病              ","(Z47.805|Z47.826|Z47.807|Z47.820|Z47.808|Z47.810|Z47.827|Z47.829|Z47.832|Z47.834|Z47.809|Z47.836|Z47.823|Z47.833|Z48.901|Z47.824|Z47.815|Z47.835|Z47.819|Z47.812|Z47.822|Z47.825|Z47.818|Z51.401|Z47.831|Z47.811|Z47.806|Z47.817|Z47.814|Z47.816|Z47.828|Z47.804|Z47.813|Z47.821|Z47.830)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"743","MDCX","XT21","其他影响健康状态的因素，伴重要合并症与伴随病  ","(Z48.002|Z20.301|Z96.402|Z87.503|Z31.501|Z98.8001|Z63.721|Z00.001|Z23.001|Z99.101|Z39.101|Z89.202|Z98.8411|Z25.801|Z51.601|Z13.601|Z90.007|Z54.006|Z13.851|Z91.801|Z98.002|Z54.007|Z90.401|Z65.402|Z65.101|Z98.8106|R46.804|Z98.8502|Z96.202|Z93.001|Z98.8102|Z63.701|Z98.8303|Z62.401|Z81.001|Z98.8203|Z82.701|Z98.8609|Z99.201|Z98.8120|Z98.201|Z52.501|Z94.802|Z98.8408|Z54.003|Z94.8091|Z54.005|T95.001|Z90.008|Z90.017|T98.2x031|Z63.711|Z98.8616|Z63.792|Z90.012|Z98.8304|Z87.111|Z64.402|Z62.101|Z54701|Z76.101|Z54.804|Z98.8602|Z65.305|Z94.8092|Z86.111|Z61.001|Z60.201|Z98.8309|Z80.701|Z54.018|Z86.131|Z65.303|Z20.001|Z23.501|Z91.501|Z86.601|Z27.401|Z32.001|Z98.8704|Z98.8204|Z98.8312|Z90.004|Z13.831|Z61.201|Z52.302|Z43.901|Z84.301|Z20.101|Z54.806|Z63.801|Z98.8607|Z61.501|Z98.8613|Z92.221|Z32.101|Z98.8118|Z98.8111|Z98.8208|Z65.301|Z65.401|Z90.009|Z98.8604|Z73.101|Z86.121|Z92.211|Z39.102|R46.501|Z98.8409|Z54.008|R46.301|Z82.301|Z52.001|Z98.8107|Z98.8612|Z98.8306|Z98.8101|Z99.301|Z65.302|Z98.8210|Z93.603|Z98.8209|Z94.811|Z98.8310|Z54.019|Z98.8703|Z65.502|Z98.8104|Z60.202|R46.002|Z54.013|Z41.301|Z98.8401|Z86.201|Z98.8109|Z23.701|Z99.001|Z54.021|Z31.404|ZZ26.001|Z52.301|Z23.101|Z22.401|Z62.201|Z31.901|Z94.809|Z90.013|Z98.8402|Z01.802|Z98.8302|Z44.301|Z96.201|Z13.841|Z60.302|Z96.205|Z80.501|Z31.601|Z98.8417|Z98.8702|R76.201|Z93.201|Z98.8108|Z98.8314|Z81.101|Z98.8308|Z80.301|Z64.401|Z65.304|Z22.402|Z54.017|Z23.801|Z82.702|Z95.901|Z09.002|Z88.701|Z60.002|R46.808|Z90.802|Z86.1801|Z98.8413|Z96.203|T92.603|Z54.807|Z61.701|Z54.020|Z61.401|Z98.8416|Z98.8608|Z54.301|Z98.8407|Z94.807|T97xx01|Z88.201|Z29.001|Z80.401|Z98.8006|Z63.802|Z20.601|Z40.901|Z94.804|Z89.003|R99xx02|Z98.8418|T98.201|Z98.8103|Z94.803|Z48.001|Z61.901|Z98.8403|Z54.002|Z91.502|Z54.015|Z52.303|Z99.202|Z98.8115|Z63.501|Z13.861|Z80.101|R76.202|Z89.002|Z92.301|Z96.301|Z63.201|Z88.401|Z98.8206|Z98.8614|Z22.002|T92.504|Z95.502|Z90.024|Z98.8412|Z62.001|T90.001|Z86.604|Z54.009|T98.001|R98xx02|Z88.901|Z98.8105|Z97.302|Z90.402|Z63.793|Z87.501|Z98.8505|Z25.001|Z98.8701|Z13.821|Z98.8501|Z86.501|Z88.001|Z98.8205|Z54.802|Z82.001|Z90.403|Z54.201|Z98.8116|Z63.803|Z80.001|Z63.502|Z94.801|Z80.901|T92.501|Z54.010|Z65.501|Z98.8601|Z98.8410|Z63.503|Z88.601|R68.802|Z54.001|Z97.301|Z91.601|Z65.403|Z54.801|Z51.301|Z80.601|Z91.503|Z39.201|Z98.8202|Z90.707|Z63.401|Z93.101|Z54.016|Z63.791|Z98.8307|T92.602|Z98.001|Z94.8093|Z01.901|Z90.301|Z62.601|Z22.201|Z83.301|Z93.602|Z97.401|Z98.8003|Z98.8123|Z94.808|Z98.101|Z90.016|Z63.402|Z52.304|Z81.201|Z44.201|Z54.012|Z98.8119|Z86.202|Z92.901|Z97.201|Z98.8611|Z60.001|Z94.805|Z45.201|Z98.8301|Z91.401|Z98.8504|Z54.004|Z95.001|Z59.001|Z23.201|Z87.601|Z01.602|Z98.8404|T92.503|Z98.8005|R46.401|Z93.501|Z98.8207|Z63.403|Z98.8110|Z22.102|Z94.810|Z30.801|Z98.8112|Z63.301|Z93.601|Z64.403|Z65.503|Z90.706|Z98.8503|Z86.602|Z13.811|Z98.8002|Z54.022|Z98.8506|Z98.8121|Z60.003|Z54.014|Z63.101|Z83.201|Z31.402|T92.502|Z98.8113|Z98.8603|Z94.806|R96.101|R99xx01|Z86.603|Z88.501|Z98.8114|Z62.501|Z98.8605|Z95.501|Z98.8414|Z63.804|Z22.901|Z62.301|Z88.301|Z60.101|Z95.101|Z45.101|Z54.101|Z98.8117|Z98.8313|Z89.301|Z61.601|Z87.121|Z61.101|R96.102|Z98.8405|Z98.8201|Z98.8406|Z54.808|Z54.803|Z98.8507|Z98.8122|Z61.301|Z98.8305|R46.202|Z98.8311|Z93.901|Z98.8004|Z98.8124|Z86.605|Z22.101|Z93.301|T98.2x032|R46.201|Z22.103|R99xx01)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"744","MDCX","XT23","其他影响健康状态的因素，伴合并症与伴随病      ","(Z48.002|Z20.301|Z96.402|Z87.503|Z31.501|Z98.8001|Z63.721|Z00.001|Z23.001|Z99.101|Z39.101|Z89.202|Z98.8411|Z25.801|Z51.601|Z13.601|Z90.007|Z54.006|Z13.851|Z91.801|Z98.002|Z54.007|Z90.401|Z65.402|Z65.101|Z98.8106|R46.804|Z98.8502|Z96.202|Z93.001|Z98.8102|Z63.701|Z98.8303|Z62.401|Z81.001|Z98.8203|Z82.701|Z98.8609|Z99.201|Z98.8120|Z98.201|Z52.501|Z94.802|Z98.8408|Z54.003|Z94.8091|Z54.005|T95.001|Z90.008|Z90.017|T98.2x031|Z63.711|Z98.8616|Z63.792|Z90.012|Z98.8304|Z87.111|Z64.402|Z62.101|Z54701|Z76.101|Z54.804|Z98.8602|Z65.305|Z94.8092|Z86.111|Z61.001|Z60.201|Z98.8309|Z80.701|Z54.018|Z86.131|Z65.303|Z20.001|Z23.501|Z91.501|Z86.601|Z27.401|Z32.001|Z98.8704|Z98.8204|Z98.8312|Z90.004|Z13.831|Z61.201|Z52.302|Z43.901|Z84.301|Z20.101|Z54.806|Z63.801|Z98.8607|Z61.501|Z98.8613|Z92.221|Z32.101|Z98.8118|Z98.8111|Z98.8208|Z65.301|Z65.401|Z90.009|Z98.8604|Z73.101|Z86.121|Z92.211|Z39.102|R46.501|Z98.8409|Z54.008|R46.301|Z82.301|Z52.001|Z98.8107|Z98.8612|Z98.8306|Z98.8101|Z99.301|Z65.302|Z98.8210|Z93.603|Z98.8209|Z94.811|Z98.8310|Z54.019|Z98.8703|Z65.502|Z98.8104|Z60.202|R46.002|Z54.013|Z41.301|Z98.8401|Z86.201|Z98.8109|Z23.701|Z99.001|Z54.021|Z31.404|ZZ26.001|Z52.301|Z23.101|Z22.401|Z62.201|Z31.901|Z94.809|Z90.013|Z98.8402|Z01.802|Z98.8302|Z44.301|Z96.201|Z13.841|Z60.302|Z96.205|Z80.501|Z31.601|Z98.8417|Z98.8702|R76.201|Z93.201|Z98.8108|Z98.8314|Z81.101|Z98.8308|Z80.301|Z64.401|Z65.304|Z22.402|Z54.017|Z23.801|Z82.702|Z95.901|Z09.002|Z88.701|Z60.002|R46.808|Z90.802|Z86.1801|Z98.8413|Z96.203|T92.603|Z54.807|Z61.701|Z54.020|Z61.401|Z98.8416|Z98.8608|Z54.301|Z98.8407|Z94.807|T97xx01|Z88.201|Z29.001|Z80.401|Z98.8006|Z63.802|Z20.601|Z40.901|Z94.804|Z89.003|R99xx02|Z98.8418|T98.201|Z98.8103|Z94.803|Z48.001|Z61.901|Z98.8403|Z54.002|Z91.502|Z54.015|Z52.303|Z99.202|Z98.8115|Z63.501|Z13.861|Z80.101|R76.202|Z89.002|Z92.301|Z96.301|Z63.201|Z88.401|Z98.8206|Z98.8614|Z22.002|T92.504|Z95.502|Z90.024|Z98.8412|Z62.001|T90.001|Z86.604|Z54.009|T98.001|R98xx02|Z88.901|Z98.8105|Z97.302|Z90.402|Z63.793|Z87.501|Z98.8505|Z25.001|Z98.8701|Z13.821|Z98.8501|Z86.501|Z88.001|Z98.8205|Z54.802|Z82.001|Z90.403|Z54.201|Z98.8116|Z63.803|Z80.001|Z63.502|Z94.801|Z80.901|T92.501|Z54.010|Z65.501|Z98.8601|Z98.8410|Z63.503|Z88.601|R68.802|Z54.001|Z97.301|Z91.601|Z65.403|Z54.801|Z51.301|Z80.601|Z91.503|Z39.201|Z98.8202|Z90.707|Z63.401|Z93.101|Z54.016|Z63.791|Z98.8307|T92.602|Z98.001|Z94.8093|Z01.901|Z90.301|Z62.601|Z22.201|Z83.301|Z93.602|Z97.401|Z98.8003|Z98.8123|Z94.808|Z98.101|Z90.016|Z63.402|Z52.304|Z81.201|Z44.201|Z54.012|Z98.8119|Z86.202|Z92.901|Z97.201|Z98.8611|Z60.001|Z94.805|Z45.201|Z98.8301|Z91.401|Z98.8504|Z54.004|Z95.001|Z59.001|Z23.201|Z87.601|Z01.602|Z98.8404|T92.503|Z98.8005|R46.401|Z93.501|Z98.8207|Z63.403|Z98.8110|Z22.102|Z94.810|Z30.801|Z98.8112|Z63.301|Z93.601|Z64.403|Z65.503|Z90.706|Z98.8503|Z86.602|Z13.811|Z98.8002|Z54.022|Z98.8506|Z98.8121|Z60.003|Z54.014|Z63.101|Z83.201|Z31.402|T92.502|Z98.8113|Z98.8603|Z94.806|R96.101|R99xx01|Z86.603|Z88.501|Z98.8114|Z62.501|Z98.8605|Z95.501|Z98.8414|Z63.804|Z22.901|Z62.301|Z88.301|Z60.101|Z95.101|Z45.101|Z54.101|Z98.8117|Z98.8313|Z89.301|Z61.601|Z87.121|Z61.101|R96.102|Z98.8405|Z98.8201|Z98.8406|Z54.808|Z54.803|Z98.8507|Z98.8122|Z61.301|Z98.8305|R46.202|Z98.8311|Z93.901|Z98.8004|Z98.8124|Z86.605|Z22.101|Z93.301|T98.2x032|R46.201|Z22.103|R99xx01)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
